id	logFC	AveExpr	t	P.Value	adj.P.Val	B
vdac1	-0.730866666666667	25.2351666666667	-1.53132447529876	0.135282717705592	0.557890359408502	-5.69403741198768
fhl2b	0.756533333333341	21.4851333333333	1.53103786366573	0.135353381797561	0.557890359408502	-5.69445447545282
si:ch211-197g15.9	-0.672466666666669	23.6491	-1.53033476910769	0.13552685609836	0.557890359408502	-5.69547729882435
adprh	0.729933333333335	21.9821	1.5296885852888	0.135686447223402	0.557890359408502	-5.69641697315328
psap	0.345399999999998	26.2175	1.52966269404984	0.135692844869683	0.557890359408502	-5.69645461679108
sacm1lb	-0.693399999999997	23.4199	-1.52534521314544	0.136763094508766	0.561508560486617	-5.7027241497108
crp7	0.607200000000006	24.1692666666667	1.52383099102841	0.137140061406588	0.561521928314206	-5.70491935909155
zgc:162944	-0.24786666666667	28.9432	-1.52380401246919	0.137146785336905	0.561521928314206	-5.70495845352805
LOC100330961	0.922666666666668	23.4443333333333	1.52224508969347	0.137535771362404	0.562334621969275	-5.70721645899522
rangap1a	-0.687799999999992	22.4903666666667	-1.51775894272683	0.138660132252021	0.564693506705431	-5.71370319529348
jupa	-0.334799999999998	30.0154666666667	-1.51774586564199	0.138663420551505	0.564693506705431	-5.71372207981933
rab10	-0.76453333333334	25.452	-1.51765375994178	0.138686582778265	0.564693506705431	-5.71385508501378
rad54l2	-1.30566666666667	23.0265	-1.51498604182479	0.139358799501193	0.566649002930472	-5.71770436411115
rap1gds1	-0.576666666666661	21.3029333333333	-1.51215031820848	0.140076225155381	0.568602070352513	-5.7217896170707
mat1a	0.537599999999998	22.795	1.51097570656654	0.140374266128853	0.568602070352513	-5.72347986199532
npm1b	-0.735666666666663	22.7828333333333	-1.51066072222687	0.140454275622825	0.568602070352513	-5.72393292486155
sod2	0.737266666666667	24.2401	1.5100496844925	0.140609590568203	0.568602070352513	-5.72481158707292
sfxn3	-0.63913333333333	25.3933	-1.50909498409812	0.140852535012966	0.568805312391622	-5.72618381255075
supt16h	-0.420333333333335	22.2622333333333	-1.50764802777759	0.141221388255896	0.568953750991518	-5.72826213823985
anxa11a	-0.438933333333324	27.8770666666667	-1.50743889957157	0.141274762695387	0.568953750991518	-5.72856237483466
si:ch211-212c13.8	0.43683333333334	24.9322833333333	1.50638403691907	0.141544235747208	0.568970950625781	-5.7300762452553
kif13bb	-0.543933333333339	21.4053	-1.50591371960272	0.141664515145647	0.568970950625781	-5.7307509173173
cst14b.1	-0.303866666666668	28.7716666666667	-1.50217603123059	0.142623318016662	0.571296500005541	-5.73610613466367
stambpa	-0.560266666666674	21.7937333333333	-1.50173068801187	0.142737905436879	0.571296500005541	-5.73674343387826
bco2a	0.678066666666663	23.2941	1.49987942909247	0.143215029450417	0.571296500005541	-5.73939087783065
cox7a3	-0.732533333333333	23.3305333333333	-1.49928064604084	0.143369627205662	0.571296500005541	-5.74024657596237
capn2b	-0.25473333333332	30.6321	-1.4991944555639	0.143391891453939	0.571296500005541	-5.74036972302371
arfip1	-0.48833333333333	25.8310333333333	-1.49914483324746	0.143404710875375	0.571296500005541	-5.74044061950569
zgc:101858	-0.622866666666667	21.6147666666667	-1.4983647440865	0.143606359889619	0.571328806461126	-5.74155488144822
hsdl2	-0.727399999999999	22.4095666666667	-1.4892109252362	0.145989609354699	0.580028703654203	-5.75459225023898
ywhag2	-0.509933333333329	21.6233666666667	-1.4874115554327	0.146461790122051	0.581122586613298	-5.75714682216127
wu:fb66f03	-0.692800000000005	22.7420666666667	-1.48627669585868	0.146760221802799	0.581525066794447	-5.75875660139743
actr10	-0.654466666666661	21.9171666666667	-1.48273164734882	0.147695590702214	0.584446895111172	-5.76377828836608
xrn2	-0.706533333333333	23.3192	-1.48163433816374	0.147986082267765	0.584812469684662	-5.76533054454174
zgc:175088	-0.65733333333333	27.6066666666667	-1.47835023280413	0.148858215510643	0.587472529662325	-5.76997025183161
si:ch211-76l23.4	0.823600000000006	23.8792666666667	1.47441772112553	0.14990793631076	0.588866618880207	-5.77551417780393
si:ch211-251p5.5	-0.700800000000001	22.8222	-1.47395444220895	0.150031989179536	0.588866618880207	-5.77616644340046
arl6ip5b	0.63206666666667	22.5179666666667	1.47341373869643	0.150176877716118	0.588866618880207	-5.77692749099266
ahctf1	0.533000000000001	21.4439666666667	1.47331472437863	0.150203421978501	0.588866618880207	-5.77706682855311
uqcrh	-0.888199999999994	24.9360333333333	-1.47288214550774	0.150319433823934	0.588866618880207	-5.77767547766928
si:ch211-199g17.1	-0.702533333333335	21.6549333333333	-1.4709174542854	0.150847237390544	0.588866618880207	-5.78043787943095
ints3	-0.631133333333338	21.4684333333333	-1.4705930752111	0.150934522012895	0.588866618880207	-5.78089365378913
ppp1cb	-0.588399999999993	27.1452	-1.47055748180382	0.15094410201493	0.588866618880207	-5.78094365956016
emilin1b	-0.574133333333329	21.3774666666667	-1.46910823041766	0.151334581380074	0.588866618880207	-5.78297883766454
drg1	-0.745266666666662	21.8265	-1.4687706121218	0.151425663163504	0.588866618880207	-5.78345270156754
hadhab	0.963200000000008	24.7078	1.4687606505952	0.151428351221531	0.588866618880207	-5.78346668161317
cdc42	-0.905399999999997	24.1755666666667	-1.46784863972574	0.151674613019919	0.588866618880207	-5.78474624969923
srm	-0.69286666666666	25.1739666666667	-1.46736732087265	0.151804707644932	0.588866618880207	-5.78542126850899
fuca1.1	-0.790933333333331	22.4163333333333	-1.46585386212817	0.152214356402984	0.58968081378164	-5.78754253456547
zgc:77517	0.301333333333332	30.8549333333333	1.46505389915932	0.15243123821947	0.589747071066677	-5.78866298962427
uacab	-0.499533333333332	21.5584333333333	-1.46368230252824	0.152803670921691	0.590414183980146	-5.79058284752644
rab11al	-0.637199999999993	23.7984666666667	-1.46251992874767	0.153119859558547	0.590862516884747	-5.79220861797965
tsnax	0.6648	21.6387333333333	1.46150447361753	0.153396509308705	0.591157304803261	-5.79362797252009
f11r.1	-0.497133333333334	24.2065	-1.45961919534214	0.153911187276818	0.59236743786332	-5.79626083331493
anxa4	0.434066666666673	27.9793	1.45724672996553	0.154560816797136	0.59409313956399	-5.79956983539655
rbm8a	-0.627933333333335	24.2473	-1.45628696173678	0.154824239293802	0.594331800253971	-5.80090713357619
nfixa	0.752733333333332	22.4590333333333	1.45409350480561	0.155427605006577	0.595465936234907	-5.80396049701789
pfdn5	-0.630133333333344	24.5646	-1.45374690935965	0.155523115459727	0.595465936234907	-5.80444259972827
sdpra	-0.335399999999996	28.8877666666667	-1.45038517593034	0.156451919988751	0.59824620182227	-5.80911342482313
prpf38b	-0.511133333333333	21.6841	-1.44810037215867	0.157085690781837	0.599892573335035	-5.81228253393465
pcyt1aa	-0.442266666666669	22.4073333333333	-1.44662127112244	0.157497056007078	0.600686446166531	-5.81433176283292
tonsl	-0.815066666666663	23.1878	-1.4455104229707	0.157806564483046	0.60104802368756	-5.81586958384636
mtpn	0.333866666666658	27.0826666666667	1.44412974438168	0.158191925741745	0.60104802368756	-5.81777950200876
psmc2	-0.645466666666675	26.0136666666667	-1.44409124839783	0.158202681031583	0.60104802368756	-5.81783273122637
lum	0.35213333333332	30.0238	1.43931133478098	0.159542635577464	0.605359717512436	-5.82443232373571
smu1a	-0.492399999999996	21.4388	-1.43676196558099	0.160260964695876	0.605997057702343	-5.82794434832999
rabggta	0.378933333333332	21.5489333333333	1.43624960924669	0.160405638221437	0.605997057702343	-5.82864951186943
rps12	0.28413333333333	27.6669333333333	1.43617617842986	0.16042638126327	0.605997057702343	-5.82875055764221
rdh12l	-0.488466666666667	21.5809666666667	-1.43580331891649	0.160531740895404	0.605997057702343	-5.82926356739093
cth	0.516466666666666	22.5160333333333	1.43148204283614	0.161756806900502	0.609727970714808	-5.8352005648954
hyi	-0.421866666666663	21.7072	-1.43043433691913	0.162054937111392	0.609727970714808	-5.83663763289185
park7	0.771599999999999	22.6506666666667	1.43013666186311	0.16213972120973	0.609727970714808	-5.83704576469624
rpl23a	0.372133333333331	27.4426	1.42620819662479	0.163261914065694	0.612543455825825	-5.84242493108232
eif4h	-0.752266666666667	25.8450666666667	-1.42606330110698	0.163303421319419	0.612543455825825	-5.84262308407486
ostf1	-0.871733333333328	23.938	-1.42460437571401	0.163721813903728	0.612632627728715	-5.84461725944265
ppp2r4	-0.860533333333326	22.2076666666667	-1.4244824383467	0.163756821504197	0.612632627728715	-5.8447838516204
ppp2r2d	-0.743799999999993	24.7281	-1.42381067012105	0.163949788585937	0.612632627728715	-5.84570140325416
si:ch211-131e11.14	-0.706599999999998	22.0205	-1.42228817938424	0.164387791271294	0.612853576566076	-5.84777952236784
urah	-0.616066666666676	21.7213666666667	-1.42216200915349	0.164424130298215	0.612853576566076	-5.84795165001865
cbx3a	0.5932	23.8598	1.42102804287085	0.16475101471989	0.613297598301531	-5.84949805791689
dpysl3	0.824733333333327	25.6366333333333	1.4189385238259	0.165354693454541	0.613444728256621	-5.85234471661059
tnmd	-1.07133333333333	22.4250666666667	-1.4184510260161	0.16549578572762	0.613444728256621	-5.85300832774917
akr1a1b	0.513666666666669	22.8883666666667	1.41792210888175	0.165648972815476	0.613444728256621	-5.85372809359972
zgc:65851	0.700733333333329	21.9809	1.41719643167346	0.165859327926574	0.613444728256621	-5.85471523054344
actc1a	0.655999999999999	29.1286	1.41693666536575	0.165934678557083	0.613444728256621	-5.85506848154578
stx12	0.654533333333333	22.8109333333333	1.41568029396742	0.166299495540525	0.613444728256621	-5.85677618852383
idh1	-0.801266666666667	26.0586333333333	-1.41548089920942	0.166357452472583	0.613444728256621	-5.85704709028759
tyrp1b	-0.576599999999996	27.6771666666667	-1.41515233060379	0.166452990289144	0.613444728256621	-5.85749341671542
sdhb	-0.587066666666665	21.5481333333333	-1.41405180763495	0.166773303480335	0.613858842735597	-5.85898769632711
rps25	0.302933333333328	27.5042	1.41250300858334	0.167224910695178	0.614754590749895	-5.86108890060622
rps16	0.375	27.9033	1.40896342543112	0.168260610006193	0.617792687485425	-5.86588329260014
tjp3	-0.565533333333335	22.4680333333333	-1.40756061645578	0.168672470081469	0.61784516619905	-5.86778046409159
si:dkey-27b3.2	-0.473533333333325	21.5629	-1.40748906933085	0.168693497275215	0.61784516619905	-5.86787718025968
ctssb.2	-0.444333333333333	21.7213666666667	-1.40670408892405	0.168924332629155	0.617923952814454	-5.86893801756215
uqcc1	-0.51946666666667	21.7488	-1.40473138325757	0.169505530957074	0.619282583397626	-5.87160165730782
rps10	0.788466666666668	26.4945666666667	1.40315380992537	0.169971443379653	0.620217182764816	-5.87372938981736
seta	-0.325266666666678	28.1451	-1.40238172211894	0.170199833568899	0.620283837895545	-5.87476996217902
sncga	-0.61053333333334	25.3948666666667	-1.40156144781591	0.170442741266522	0.620403171663098	-5.87587492169613
supt6h	1.05593333333334	25.1471666666667	1.39824851823579	0.171426564531013	0.62321578632457	-5.8803318125822
ppa2	-0.610733333333336	21.8237666666667	-1.39640289900039	0.171976574317445	0.624446306746737	-5.88281067409938
hmgb1b	-0.810399999999998	23.1946	-1.39400739961009	0.172692511878987	0.625349549600393	-5.88602375413958
nefma	0.814666666666664	23.5688666666667	1.39387904268682	0.172730939348068	0.625349549600393	-5.88619578102947
si:ch73-97h19.2	-0.680266666666657	25.2986666666667	-1.3929981876374	0.17299483004543	0.625349549600393	-5.88737594414832
txndc5	0.368399999999994	26.6056666666667	1.3906719929428	0.173693238312617	0.625349549600393	-5.8904893812068
hnrnpd	-0.375066666666665	24.9494666666667	-1.39038692294508	0.17377897808336	0.625349549600393	-5.89087060846106
srsf6b	-0.695599999999995	23.7018666666667	-1.39029906874456	0.173805408432812	0.625349549600393	-5.89098808287362
golga7	-0.576466666666661	21.3680333333333	-1.3900392546824	0.173883590142965	0.625349549600393	-5.89133545520064
ly75	-0.480266666666665	21.4433333333333	-1.38991813052228	0.173920047500651	0.625349549600393	-5.89149737894499
vac14	-0.476733333333335	21.6036333333333	-1.38909542879706	0.174167831931824	0.625478637302608	-5.89259686896971
arpc4	-0.249533333333328	28.1859666666667	-1.38804934993217	0.174483292167468	0.625850156109799	-5.89399405431627
col12a1b	0.389266666666661	30.9725666666667	1.38594975220081	0.175117802971957	0.626418545977564	-5.89679554210884
cab39l	-0.515600000000006	23.2251333333333	-1.38590259752976	0.175132074047685	0.626418545977564	-5.89685841722901
mt-atp6	-0.4816	21.4334	-1.38442523763769	0.175579648051725	0.626418545977564	-5.89882733791621
zgc:153317	-0.612466666666663	23.3407	-1.38410013874695	0.175678258208272	0.626418545977564	-5.89926035632063
mtx2	0.512133333333331	21.7314	1.38394531249803	0.175725235847861	0.626418545977564	-5.89946654678625
ckmt1	-0.479466666666664	21.5873333333333	-1.38250050463309	0.176164094511907	0.626418545977564	-5.90138968747079
rps27.2	0.479100000000003	24.2589166666667	1.38247490229921	0.176171878891954	0.626418545977564	-5.90142374988096
nme3	-0.878933333333336	25.1251333333333	-1.38192425774356	0.176339367109538	0.626418545977564	-5.902156214638
si:dkey-193i10.1	-0.455933333333341	21.6670333333333	-1.37981102080594	0.17698329820748	0.62666096891475	-5.90496482483361
rpl7a	0.228933333333334	28.8517333333333	1.37929827727906	0.17713981387542	0.62666096891475	-5.90564571370567
dhrs7	-0.497066666666658	21.3597333333333	-1.37898980872743	0.177234026281341	0.62666096891475	-5.90605523077792
pdlim4	0.695	21.6545	1.3789154450683	0.177256744256035	0.62666096891475	-5.90615394239696
fundc2	-0.607866666666663	24.6799333333333	-1.3778898837879	0.177570283013766	0.627018511311769	-5.90751480758009
prps1a	0.607600000000001	24.3609333333333	1.37698945513624	0.177845921760254	0.627064070299489	-5.90870888612549
si:dkey-108k21.14	-0.659866666666666	24.1832	-1.37646041898896	0.178008025376346	0.627064070299489	-5.90941012901273
gsna	-0.257066666666653	28.0989333333333	-1.37554474562096	0.178288871606165	0.627304825961142	-5.91062329706884
rrbp1a	-0.720599999999997	23.4446333333333	-1.37176061941841	0.179453160919809	0.630379715712757	-5.91562923566912
otub1a	-0.453599999999998	22.306	-1.36957987764289	0.180126806431725	0.630379715712757	-5.91850851604419
ckba	0.328066666666654	27.3917	1.36943945428777	0.180170251405716	0.630379715712757	-5.91869378024209
si:ch211-153b23.5	-1.03373333333333	22.8357333333333	-1.36902334900752	0.180299036243	0.630379715712757	-5.91924265946445
sdr16c5a	0.441599999999998	21.2887333333333	1.36846132803548	0.180473095636774	0.630379715712757	-5.91998377840237
rpsa	0.315799999999996	28.7844333333333	1.36715884611237	0.180876979690778	0.630379715712757	-5.921700277317
tln1	0.809800000000006	28.4241666666667	1.36702094381655	0.180919782614922	0.630379715712757	-5.92188192906154
micu1	-0.504466666666659	21.8178333333333	-1.36691487831245	0.180952709201347	0.630379715712757	-5.92202163269845
cwc22	-0.581800000000001	21.5821	-1.3664898891141	0.181084687982526	0.630379715712757	-5.92258130817627
sri	0.422599999999992	24.1684333333333	1.36540785849953	0.181421045953814	0.630806746355309	-5.92400555261766
rps11	0.752066666666654	26.7580333333333	1.36210008461911	0.182452302625961	0.633054465759655	-5.92835324021525
cotl1	0.384533333333337	29.4464666666667	1.36195898960755	0.182496392398871	0.633054465759655	-5.92853848428817
pfn1	0.233533333333341	29.3359	1.3575144800557	0.183889459806391	0.637138128343272	-5.93436493278807
rps26	0.379933333333327	26.5372333333333	1.35327281917824	0.185226617022539	0.641018726202267	-5.9399096097918
pkp1b	-0.789999999999999	27.3180666666667	-1.3517582355671	0.185705899088725	0.641405682813326	-5.94188571169496
ric8b	-0.63773333333333	21.5196666666667	-1.3515464705392	0.185772987400201	0.641405682813326	-5.9421618474878
copb2	-0.363266666666668	26.0887666666667	-1.3479068565856	0.186928968800565	0.643727834793324	-5.94690176308192
mtx1a	-0.400266666666663	21.8307333333333	-1.34710402511284	0.187184703640149	0.643727834793324	-5.94794576304359
pepd	0.51400000000001	23.3554666666667	1.34622679693141	0.187464445822185	0.643727834793324	-5.94908587259755
dynll1	-0.643066666666662	25.6112666666667	-1.3455977088307	0.187665256529999	0.643727834793324	-5.94990307244351
plcd4b	-0.539533333333328	21.7066333333333	-1.34554353038714	0.187682558553633	0.643727834793324	-5.94997343550989
pa2g4b	0.414266666666666	25.817	1.3448668368915	0.187898766129769	0.643727834793324	-5.95085206294158
upk1a	-0.678466666666662	24.3821666666667	-1.34393963689771	0.188195324205741	0.643727834793324	-5.95205530938515
idh3g	0.625666666666667	23.3385666666667	1.34355742757227	0.188317676145785	0.643727834793324	-5.95255109423904
uba7	-0.723066666666679	22.8624	-1.3432749339906	0.188408146768778	0.643727834793324	-5.95291745122459
gbas	-0.737466666666666	22.6436	-1.34190244174172	0.188848174808936	0.644485331833502	-5.95469641223169
ndufs6	-0.367133333333328	22.0072333333333	-1.3411421431122	0.189092271441492	0.644573193181621	-5.95568117588597
atp6v1d	-0.449666666666662	21.7547	-1.3394531668581	0.189635394034161	0.645678988683787	-5.95786700612238
scinla	-0.344500000000004	26.7060166666667	-1.33672257270389	0.190516011468617	0.645812081891108	-5.96139565631398
snrpd1	1.26926666666667	23.6816333333333	1.3363183020764	0.190646656164516	0.645812081891108	-5.96191753301328
h2afy2	0.484400000000008	27.6582	1.33604705891423	0.190734350180505	0.645812081891108	-5.96226760408492
pdcd4a	0.759666666666668	25.1761	1.33573794863483	0.190834324660879	0.645812081891108	-5.96266646951924
rab32a	0.507933333333334	21.5697	1.3356847325535	0.19085154022711	0.645812081891108	-5.96273512940833
si:ch211-288g17.3	0.317866666666674	26.3913333333333	1.33468784269781	0.191174258256935	0.645812081891108	-5.96402087325328
carm1	-0.738399999999992	22.1076	-1.3345902295962	0.191205880614102	0.645812081891108	-5.96414672403658
rps5	0.304800000000011	28.2315333333333	1.33344465273271	0.191577298194406	0.646327067737013	-5.96562307907344
rab18b	0.637333333333345	23.4917333333333	1.33044626024969	0.192552061879065	0.648874071537671	-5.96948186056591
slc44a1a	-0.546266666666671	21.5512	-1.32620071136634	0.193938787568065	0.652146131186928	-5.97493234934213
nhp2l1b	0.550066666666673	24.9226333333333	1.3256746509397	0.194111147725082	0.652146131186928	-5.97560662438772
sh3glb1a	-0.64146666666667	21.9607333333333	-1.32460766280592	0.194461100417431	0.652146131186928	-5.976973493501
ppm1g	-0.620533333333338	22.5468666666667	-1.3235016767868	0.194824354707357	0.652146131186928	-5.97838927869048
esyt2a	-0.810266666666678	23.038	-1.32325568629303	0.194905219517677	0.652146131186928	-5.97870402963251
flot1b	0.762866666666667	25.0119666666667	1.32299507107834	0.194990920029793	0.652146131186928	-5.97903743598784
LOC555425	-0.5352	23.0214	-1.32275632067964	0.195069455907201	0.652146131186928	-5.97934281884646
clasp1a	-0.474266666666676	21.7108666666667	-1.319580197017	0.196116537762773	0.654217581289286	-5.98340065451438
srrm1	-0.499266666666653	21.1013666666667	-1.31929516002464	0.196210717021986	0.654217581289286	-5.98376439128511
stat1a	0.367800000000003	23.0254333333333	1.31886194652449	0.196353921755524	0.654217581289286	-5.98431708152731
prg4a	0.740333333333332	25.3614333333333	1.31735049575316	0.196854180083294	0.655144915000995	-5.98624410142232
bre	-0.55706666666666	21.9224666666667	-1.31249304655951	0.19846850494664	0.659773678606397	-5.99242364818654
flot1a	-0.4876	21.5752	-1.31037652586292	0.199175069459033	0.660918716439313	-5.99510982322842
cstf3	-0.467599999999994	21.6942666666667	-1.3101203368568	0.199260724129739	0.660918716439313	-5.99543470013814
smarcc1a	-0.515466666666665	23.0886666666667	-1.30708126687362	0.200278961302227	0.660949307023619	-5.99928422840973
rps4x	0.520800000000001	27.8016666666667	1.30635830678829	0.200521772497536	0.660949307023619	-6.00019880293655
flot2a	0.461866666666662	26.158	1.30571526824354	0.200737930318525	0.660949307023619	-6.00101189076533
si:dkey-238o13.4	0.637800000000006	25.7876333333333	1.30542249575565	0.200836404897389	0.660949307023619	-6.00138196654649
cstf1	-0.543066666666665	21.4906666666667	-1.30528651290121	0.200882155527723	0.660949307023619	-6.00155382874646
zgc:103601	-0.550466666666672	22.3303	-1.30461410974067	0.201108498551126	0.660949307023619	-6.00240340996294
sucla2	-0.468133333333338	23.3469333333333	-1.30384712431197	0.201366917254906	0.660949307023619	-6.00337201474041
srsf7a	-0.405266666666673	23.3621	-1.30312503851989	0.201610439517638	0.660949307023619	-6.00428344834309
fam129ba	-0.479400000000005	22.4237	-1.30050221364804	0.202496873284147	0.660949307023619	-6.00759021418322
dmd	0.480200000000004	21.9663	1.29947777213692	0.202843908624546	0.660949307023619	-6.00888016452787
tax1bp3	-0.227666666666682	26.1657	-1.29794420019855	0.203364261596568	0.660949307023619	-6.0108094870702
si:zfos-1011f11.1	-0.359999999999999	26.2554666666667	-1.29783447146176	0.203401532361272	0.660949307023619	-6.01094745349621
eif3c	0.336266666666678	26.0652	1.29771223001973	0.203443059352332	0.660949307023619	-6.01110114028065
limch1b	0.461466666666666	21.3319333333333	1.296816817317	0.20374743948507	0.660949307023619	-6.01222649083334
tpra	-0.705333333333325	22.7812	-1.29639631171404	0.203890502737022	0.660949307023619	-6.0127547387524
ndufs7	-0.631266666666665	21.9197666666667	-1.29608584377771	0.203996178349925	0.660949307023619	-6.01314465596499
g3bp1	-0.568599999999996	22.1363666666667	-1.29595621487826	0.204040313161348	0.660949307023619	-6.01330743221017
arhgap17a	0.566466666666663	22.6901	1.29577091652122	0.204103414400359	0.660949307023619	-6.013540087641
myo1c	0.523299999999995	23.9690166666667	1.29535697004135	0.204244432804783	0.660949307023619	-6.01405971892634
rab7	-0.466533333333338	23.9369333333333	-1.29519995034556	0.204297943819099	0.660949307023619	-6.01425678821493
syncripl	-0.486666666666661	25.2748	-1.29487663231886	0.204408161535051	0.660949307023619	-6.01466250421362
sart3	-0.781399999999991	22.5561666666667	-1.29446529300728	0.204548450727657	0.660949307023619	-6.01517854182494
xpo1b	-0.895733333333336	24.039	-1.29439482179276	0.204572492613877	0.660949307023619	-6.01526693526368
si:dkey-29p10.4	-0.526399999999995	21.5109333333333	-1.29418666858047	0.20464351850257	0.660949307023619	-6.01552800062054
gmppb	-0.645200000000003	23.0320666666667	-1.29351922584915	0.204871389367708	0.660962121763359	-6.01636485068544
sec24a	-0.519266666666663	21.5100333333333	-1.29193419577059	0.205413306089833	0.661942071363615	-6.01835062593722
nup160	0.5044	21.6289333333333	1.28887596902366	0.206461983247	0.661942071363615	-6.02217586043424
efr3a	-0.815599999999989	22.3913333333333	-1.28874098647503	0.206508362807092	0.661942071363615	-6.02234450830866
cast	-0.45338666666666	26.1682533333333	-1.28838054640556	0.206632247612892	0.661942071363615	-6.02279476582896
txn	0.613599999999998	22.7121333333333	1.28810122803375	0.206728289357008	0.661942071363615	-6.02314360889976
zgc:172246	0.799599999999995	24.6603333333333	1.28790392880965	0.206796149797957	0.661942071363615	-6.02338997642485
si:ch211-176g6.3	-0.568800000000003	21.4062666666667	-1.28757200000605	0.206910353823892	0.661942071363615	-6.02380437903731
lrrc8a	-0.565333333333335	21.5070666666667	-1.28709901898696	0.207073171267144	0.661942071363615	-6.02439471429889
rnaseh2a	0.469800000000003	21.5615666666667	1.28675037390533	0.207193249979668	0.661942071363615	-6.02482973851379
si:ch211-102c2.5	-0.483066666666669	21.4322666666667	-1.28563234781301	0.207578671877391	0.662211593673059	-6.02622404532466
OTTDARG00000022263	-0.517666666666674	22.7033	-1.2849608606727	0.207810417897593	0.662211593673059	-6.02706094083229
calr3a	-0.29526666666667	28.0535666666667	-1.28455498034875	0.207950591915625	0.662211593673059	-6.02756661077804
myo5ab	-0.450933333333332	21.5691333333333	-1.28193276931747	0.208857922662805	0.663202270068281	-6.03083004052514
pank4	0.4846	22.5784333333333	1.27967849575014	0.209640336930706	0.663202270068281	-6.03363074353718
zgc:153916	-0.452400000000004	21.999	-1.27949391083564	0.209704500967872	0.663202270068281	-6.03385987399715
slc25a24	-0.872266666666661	26.4675333333333	-1.27942551754328	0.209728279113077	0.663202270068281	-6.03394476493497
lrsam1	-0.51946666666667	21.5940666666667	-1.27893631148133	0.209898419859426	0.663202270068281	-6.03455185637565
chp1	0.364599999999999	21.9532333333333	1.27849532647242	0.210051879398983	0.663202270068281	-6.03509892695222
hnrnpa1b	-0.46166666666667	24.6250333333333	-1.27677785664164	0.210650356129833	0.663202270068281	-6.03722793429527
psmb5	0.493866666666662	23.552	1.27587698165963	0.210964794398282	0.663202270068281	-6.03834364092952
si:ch211-232i5.1	-0.426733333333328	22.1866333333333	-1.27569453353989	0.211028518680394	0.663202270068281	-6.03856951073704
sra1	-0.446466666666662	21.5833	-1.27512306010009	0.211228213426328	0.663202270068281	-6.03927680278602
tbl1xr1b	-0.398533333333329	21.789	-1.27479358926518	0.211343408125875	0.663202270068281	-6.03968444668909
plecb	-0.269466666666656	31.8229333333333	-1.27469911564017	0.211376448223877	0.663202270068281	-6.03980131835761
rab3gap2	-0.522266666666656	21.6521333333333	-1.27291698965889	0.2120004402497	0.663202270068281	-6.04200448730215
crlf3	0.521133333333335	21.8341	1.2722924773597	0.212219435633429	0.663202270068281	-6.04277588630687
atp2a3	-0.455266666666674	24.5358333333333	-1.27112989220591	0.212627570363916	0.663202270068281	-6.0442110017479
gcshb	-0.822066666666661	22.1911	-1.27066698502602	0.212790242578536	0.663202270068281	-6.04478209197852
tagln2	0.269133333333347	29.1544333333333	1.26996638626358	0.213036621822918	0.663202270068281	-6.0456460650696
rhoad	-0.49186666666667	23.1370666666667	-1.26948445444147	0.213206227608433	0.663202270068281	-6.04624012936147
ephx5	0.750599999999995	22.1261	1.26926119808986	0.213284832546161	0.663202270068281	-6.04651526223627
galk1	-0.544133333333335	22.2167333333333	-1.2690367074458	0.213363894121711	0.663202270068281	-6.04679187203851
rps29	-0.44553333333333	21.5377666666667	-1.26793450172217	0.213752392262343	0.663202270068281	-6.04814933012023
impa2	-0.360733333333325	21.2347666666667	-1.26786839969329	0.213775708426337	0.663202270068281	-6.04823070632674
mycbp2	-0.375933333333336	21.5231	-1.26736925493593	0.213951833703011	0.663202270068281	-6.0488450643019
zgc:162150	-0.986466666666658	24.6543	-1.26697815360236	0.214089911915683	0.663202270068281	-6.04932628707121
txndc17	-0.721666666666671	24.2065	-1.2669508924025	0.214099538980743	0.663202270068281	-6.04935982505205
si:ch211-251b21.1	-0.51626666666667	21.6944666666667	-1.26673927554174	0.214174280817869	0.663202270068281	-6.0496201436134
lima1	0.442800000000009	21.5685333333333	1.26630546166034	0.21432756288792	0.663202270068281	-6.05015367271178
hadhb	-0.487133333333322	25.2698333333333	-1.26303367035001	0.215486271372762	0.665890841752779	-6.05417217620049
sh3gl1a	0.485333333333326	23.9334666666667	1.26060640965884	0.216348934378491	0.665890841752779	-6.05714731711433
ptpn23a	-0.4514	21.5040333333333	-1.26030812886196	0.216455124362264	0.665890841752779	-6.05751256782202
10-Sep	-0.498199999999997	25.8592333333333	-1.26008393467518	0.216534964843877	0.665890841752779	-6.05778704643826
me2	-0.527733333333327	22.8116666666667	-1.25996519805312	0.216577258547815	0.665890841752779	-6.05793239652183
si:dkey-178e17.3	-0.609399999999997	22.1984333333333	-1.25917435351359	0.216859114191323	0.665890841752779	-6.05890018306569
adck4	-0.511133333333333	21.1334333333333	-1.25879891533321	0.216993016334616	0.665890841752779	-6.05935942819417
tprkb	-0.485266666666664	21.5621	-1.25838362032489	0.217141206119841	0.665890841752779	-6.05986728251377
txnl1	-0.518133333333338	22.7559333333333	-1.25731200290145	0.217523943336831	0.665890841752779	-6.06117703581701
tmed7	-0.673266666666663	23.0436333333333	-1.25726887609749	0.217539357056317	0.665890841752779	-6.06122972511957
psma8	-0.279399999999999	27.5881	-1.25590337444859	0.218027818637187	0.665890841752779	-6.06289715154786
cpsf6	0.778266666666664	23.8269333333333	1.25569256071711	0.218103303489335	0.665890841752779	-6.06315443164113
lamb1a	-0.582333333333338	23.1193	-1.25562115246059	0.218128876685277	0.665890841752779	-6.06324157041537
