gene_name,logFC,P.Value,adj.P.Val
Trpc3,-1.079251351,0.45609070429974600000 ,0.99999993464992500000 
Hlx,-1.09634113,0.45637104568314100000 ,0.99999993464992500000 
Myoc,-0.702557486,0.45676554594172600000 ,0.99999993464992500000 
Atp10d,0.622161803,0.45678360245926700000 ,0.99999993464992500000 
M1ap,-0.738425426,0.45686953791316600000 ,0.99999993464992500000 
Strada,0.599823756,0.45713627327048500000 ,0.99999993464992500000 
Hamp,0.886889627,0.45720202800414000000 ,0.99999993464992500000 
Miga2,-0.597909807,0.45770591228857500000 ,0.99999993464992500000 
2810039B14Rik,-0.698246813,0.45798579622452700000 ,0.99999993464992500000 
Noc3l,0.595223869,0.45811627688058100000 ,0.99999993464992500000 
Gbp8,0.719885651,0.45830433356091100000 ,0.99999993464992500000 
Ago3,-0.598260312,0.45834733710342500000 ,0.99999993464992500000 
AU020206,-0.599628763,0.45836666759328700000 ,0.99999993464992500000 
St8sia6,-0.684499934,0.45849010939996500000 ,0.99999993464992500000 
Rsad1,0.613673106,0.45878919535699400000 ,0.99999993464992500000 
Slc2a4rg-ps,0.608055933,0.45884356022289100000 ,0.99999993464992500000 
Cdv3,0.590494803,0.45887104134310300000 ,0.99999993464992500000 
Slc38a6,-0.598839328,0.45899785304907800000 ,0.99999993464992500000 
Tyw3,0.616216387,0.45912701483377800000 ,0.99999993464992500000 
Zfp763,-0.690497636,0.45938110045599000000 ,0.99999993464992500000 
Eml3,0.595333901,0.45942803036077100000 ,0.99999993464992500000 
Ust,0.777294649,0.45945366796974800000 ,0.99999993464992500000 
Slc4a1ap,-0.596809639,0.45955014857751600000 ,0.99999993464992500000 
Oas3,0.719356719,0.45962020205085600000 ,0.99999993464992500000 
Stk36,0.617893855,0.45998560016480200000 ,0.99999993464992500000 
Ido1,-1.870095271,0.46004908287151200000 ,0.99999993464992500000 
Cep290,-0.596002853,0.46030859617872500000 ,0.99999993464992500000 
Fbxl4,-0.595757561,0.46057776552317900000 ,0.99999993464992500000 
Adh1,0.894232471,0.46080557370843700000 ,0.99999993464992500000 
Krt84,0.923287787,0.46091769049095100000 ,0.99999993464992500000 
Tnip3,0.771234759,0.46115698082455400000 ,0.99999993464992500000 
Satb2,-0.643289429,0.46141904555905600000 ,0.99999993464992500000 
Ero1lb,-0.593547692,0.46149230333065300000 ,0.99999993464992500000 
Gm10658,0.73000778,0.46165944115546600000 ,0.99999993464992500000 
Zfp595,-0.62652736,0.46176645506325300000 ,0.99999993464992500000 
A630014C17Rik,0.886889627,0.46179127216878600000 ,0.99999993464992500000 
Cdc42bpg,-0.589854971,0.46215485808438700000 ,0.99999993464992500000 
D730001G18Rik,0.886889627,0.46228013265020100000 ,0.99999993464992500000 
Efcab2,-0.623419312,0.46230227323545900000 ,0.99999993464992500000 
Ppfia4,-0.642309754,0.46245379600290500000 ,0.99999993464992500000 
Gm10655,-0.765340773,0.46254032851051100000 ,0.99999993464992500000 
Prg4,0.730964559,0.46311511280367500000 ,0.99999993464992500000 
Rplp2,0.591008206,0.46316317881652200000 ,0.99999993464992500000 
Trappc6b,-0.593532334,0.46339609120201800000 ,0.99999993464992500000 
Apold1,-0.626129208,0.46374099865028800000 ,0.99999993464992500000 
Atpaf1,-0.606664418,0.46386886554839800000 ,0.99999993464992500000 
Hspbp1,0.596624437,0.46396084993273500000 ,0.99999993464992500000 
Ttc8,0.607661497,0.46401829968933200000 ,0.99999993464992500000 
Kcnk4,-0.703720532,0.46402190067563800000 ,0.99999993464992500000 
Mir682,0.589495281,0.46402786217499700000 ,0.99999993464992500000 
Arl6ip1,-0.592510035,0.46412180022995000000 ,0.99999993464992500000 
Xlr3c,1.35399637,0.46416370055130100000 ,0.99999993464992500000 
Nat8f4,-0.602500178,0.46423237013486400000 ,0.99999993464992500000 
Pdgfrb,-0.819564036,0.46426968149077600000 ,0.99999993464992500000 
Dis3,0.596131283,0.46430321964142600000 ,0.99999993464992500000 
Ube2s,-0.658665627,0.46449699209955300000 ,0.99999993464992500000 
Icam5,0.74355181,0.46455132312839200000 ,0.99999993464992500000 
Ccdc114,0.636284375,0.46464602532046700000 ,0.99999993464992500000 
Stpg3,0.873395772,0.46477234853876100000 ,0.99999993464992500000 
Jaml,0.625302976,0.46488782058578300000 ,0.99999993464992500000 
Eml6,0.751260981,0.46513589491929600000 ,0.99999993464992500000 
Sh3bp2,0.591203016,0.46524875536892900000 ,0.99999993464992500000 
Csk,-0.593077567,0.46543220201130600000 ,0.99999993464992500000 
Gm5148,0.589049363,0.46553641962187600000 ,0.99999993464992500000 
A430088P11Rik,0.721052682,0.46554713939835900000 ,0.99999993464992500000 
Iqce,-0.608288012,0.46560282820455100000 ,0.99999993464992500000 
Mir1906-2,0.832918299,0.46562453040016600000 ,0.99999993464992500000 
Psma6,0.59003597,0.46579102972945000000 ,0.99999993464992500000 
Gm20749,-0.64907273,0.46590922817633600000 ,0.99999993464992500000 
Aggf1,0.589193095,0.46612587418966800000 ,0.99999993464992500000 
Pi4k2a,0.592308606,0.46626262844198500000 ,0.99999993464992500000 
Gm20346,0.680867007,0.46637200357942000000 ,0.99999993464992500000 
Mrpl38,0.590925209,0.46649260370202600000 ,0.99999993464992500000 
Arsj,-0.647310203,0.46651023732164700000 ,0.99999993464992500000 
Etfdh,0.591272189,0.46673920511207400000 ,0.99999993464992500000 
4930402H24Rik,-0.605473378,0.46682943242699500000 ,0.99999993464992500000 
Ppp1r3c,-0.951017386,0.46691121729554500000 ,0.99999993464992500000 
Timp4,-0.755581428,0.46702509583628500000 ,0.99999993464992500000 
Fbxo21,0.600341954,0.46720829042449000000 ,0.99999993464992500000 
A430005L14Rik,-0.597562258,0.46721279445092700000 ,0.99999993464992500000 
Pappa,-0.645220654,0.46730445105528300000 ,0.99999993464992500000 
Rhbdl2,-0.636651411,0.46753058139835700000 ,0.99999993464992500000 
Capn6,1.440596429,0.46756540601794500000 ,0.99999993464992500000 
Tenm3,0.873395772,0.46764461718245000000 ,0.99999993464992500000 
Gpm6a,-0.861261264,0.46773905443713100000 ,0.99999993464992500000 
Ppat,-0.597228915,0.46777875913707900000 ,0.99999993464992500000 
Tcta,-0.595669899,0.46784825308307100000 ,0.99999993464992500000 
Ddx52,0.592334897,0.46786698936561600000 ,0.99999993464992500000 
Rpl4,0.587934625,0.46822751677364500000 ,0.99999993464992500000 
Gm8317,0.726790773,0.46836755301313100000 ,0.99999993464992500000 
Mtrr,-0.596092807,0.46838912737032300000 ,0.99999993464992500000 
Pdcd7,-0.592290825,0.46843036417911000000 ,0.99999993464992500000 
Pccb,-0.58796326,0.46862175916469900000 ,0.99999993464992500000 
Gjc1,0.829632595,0.46889496817482900000 ,0.99999993464992500000 
Tgtp2,-0.817534756,0.46946310412539800000 ,0.99999993464992500000 
Tmem229b-ps,-0.84761497,0.46960780002971500000 ,0.99999993464992500000 
Galnt6,-1.057518278,0.46961045654248600000 ,0.99999993464992500000 
Safb,0.587885179,0.46966767116245700000 ,0.99999993464992500000 
Smtn,0.598161877,0.46967310835214500000 ,0.99999993464992500000 
A230050P20Rik,0.597938393,0.47001527087642000000 ,0.99999993464992500000 
Dscc1,-0.621197926,0.47007965115651100000 ,0.99999993464992500000 
Timd2,0.594633026,0.47009374655102300000 ,0.99999993464992500000 
Sytl4,-0.595358928,0.47023254381917600000 ,0.99999993464992500000 
Nifk,0.590939415,0.47024823117084200000 ,0.99999993464992500000 
Cd83,-0.674221952,0.47025032124269800000 ,0.99999993464992500000 
Dsg3,0.886889627,0.47059852209565700000 ,0.99999993464992500000 
Hspa12b,-0.690427709,0.47070991314189900000 ,0.99999993464992500000 
Cxcl10,0.679193929,0.47073174070981600000 ,0.99999993464992500000 
Wnt6,-0.809067649,0.47094539482195700000 ,0.99999993464992500000 
Gnaz,-0.614458934,0.47106020673352600000 ,0.99999993464992500000 
Arpin,0.597216959,0.47111013471063100000 ,0.99999993464992500000 
Nsd1,-0.58696732,0.47149732796629900000 ,0.99999993464992500000 
Zfp982,-0.809067649,0.47170237949594700000 ,0.99999993464992500000 
Nup43,-0.597448269,0.47194793850695200000 ,0.99999993464992500000 
Gm6034,0.687513148,0.47254244305000900000 ,0.99999993464992500000 
Mtfmt,-0.600934989,0.47262857432465200000 ,0.99999993464992500000 
Gtpbp6,0.591372006,0.47265015177241800000 ,0.99999993464992500000 
Rpl28,0.595168413,0.47265705556995000000 ,0.99999993464992500000 
Krt78,-0.653496269,0.47273979027609000000 ,0.99999993464992500000 
Gm4349,-0.603471666,0.47275988102458200000 ,0.99999993464992500000 
Timp1,-0.603074278,0.47277223676036900000 ,0.99999993464992500000 
Rsl24d1,0.590644583,0.47279153782658200000 ,0.99999993464992500000 
Arhgap25,-0.805773587,0.47297591241723200000 ,0.99999993464992500000 
Accs,0.600623668,0.47325575402331500000 ,0.99999993464992500000 
Polr2d,0.591893868,0.47340584252592800000 ,0.99999993464992500000 
Gnb1l,-0.591459905,0.47379433018460300000 ,0.99999993464992500000 
Tubb4a,0.657707475,0.47396402707042700000 ,0.99999993464992500000 
Zfp287,-0.643583765,0.47402385636733500000 ,0.99999993464992500000 
Cdkn2b,0.776843804,0.47422964000690200000 ,0.99999993464992500000 
Gm6402,0.587079265,0.47424002768066900000 ,0.99999993464992500000 
Camk1g,0.645836187,0.47437783751042000000 ,0.99999993464992500000 
Det1,-0.595220649,0.47463364680368900000 ,0.99999993464992500000 
Mtcp1,0.601758242,0.47463919458613800000 ,0.99999993464992500000 
Slc25a30,-0.59654106,0.47479905697876100000 ,0.99999993464992500000 
Cox10,-0.593155386,0.47480564302823700000 ,0.99999993464992500000 
Zfp3,-0.616849142,0.47500003280121400000 ,0.99999993464992500000 
2610203C22Rik,0.618450807,0.47500711115027000000 ,0.99999993464992500000 
Fcf1,0.59181836,0.47503194527348800000 ,0.99999993464992500000 
Slc30a9,-0.586516805,0.47509440047276800000 ,0.99999993464992500000 
Sugct,-0.628998125,0.47511631169292100000 ,0.99999993464992500000 
Cyb5d2,-0.599441885,0.47533888915587100000 ,0.99999993464992500000 
Bicra,-0.592121587,0.47564873130133100000 ,0.99999993464992500000 
4-Sep,-0.619035126,0.47571616588115100000 ,0.99999993464992500000 
Kbtbd11,0.80313103,0.47576140777554900000 ,0.99999993464992500000 
Ddx58,0.590339891,0.47582447346916800000 ,0.99999993464992500000 
Mpz,-0.660174862,0.47606825162503800000 ,0.99999993464992500000 
Pin1,-0.587487554,0.47645851058701100000 ,0.99999993464992500000 
Trim9,-1.057518278,0.47686374743270300000 ,0.99999993464992500000 
Cep63,0.588669747,0.47687644321623400000 ,0.99999993464992500000 
Gm960,0.829760294,0.47691105306542500000 ,0.99999993464992500000 
Arfgef2,-0.586751992,0.47705484194102400000 ,0.99999993464992500000 
Brpf1,0.586114079,0.47726255342041800000 ,0.99999993464992500000 
Dgki,-0.987812456,0.47735739816088000000 ,0.99999993464992500000 
Bccip,-0.587447494,0.47745215726591800000 ,0.99999993464992500000 
Zfp719,-0.594497959,0.47763992809421400000 ,0.99999993464992500000 
Gk2,-0.598156375,0.47764218495019000000 ,0.99999993464992500000 
Tmem242,-0.586554394,0.47780281252819900000 ,0.99999993464992500000 
Nfib,0.586195467,0.47782028750842700000 ,0.99999993464992500000 
Selenow,0.587425944,0.47785468966516700000 ,0.99999993464992500000 
4931406P16Rik,0.589576803,0.47797219779434900000 ,0.99999993464992500000 
1700084E18Rik,-0.625631239,0.47810727125045900000 ,0.99999993464992500000 
Bdnf,0.74355181,0.47828273091008200000 ,0.99999993464992500000 
Pard6a,-0.596031312,0.47844441449607300000 ,0.99999993464992500000 
Mex3b,0.601375872,0.47846402019065300000 ,0.99999993464992500000 
Kcne4,1.053146747,0.47887390567717700000 ,0.99999993464992500000 
Kif17,0.735752752,0.47905467254880600000 ,0.99999993464992500000 
Gm6030,0.599906887,0.47912908019579700000 ,0.99999993464992500000 
Mob3c,-0.58702146,0.47917238617328500000 ,0.99999993464992500000 
Ggact,-0.586330065,0.47923118623734400000 ,0.99999993464992500000 
Btnl9,-0.823013872,0.47938648200763100000 ,0.99999993464992500000 
Cep41,-0.595418671,0.47939206316606400000 ,0.99999993464992500000 
Snapin,0.589002933,0.47984380781096100000 ,0.99999993464992500000 
Inpp5j,-0.58839658,0.48009331866538500000 ,0.99999993464992500000 
Dclre1a,-0.58908867,0.48025857048126900000 ,0.99999993464992500000 
Arhgef39,-1.07670329,0.48037197381815300000 ,0.99999993464992500000 
Dynlt1a,-0.631489922,0.48044780815687500000 ,0.99999993464992500000 
A230083G16Rik,0.672535277,0.48056532583402700000 ,0.99999993464992500000 
Fgf14,0.666204291,0.48092623658160800000 ,0.99999993464992500000 
Krt73,0.886889627,0.48093610341280600000 ,0.99999993464992500000 
Artn,0.721052682,0.48096166536361900000 ,0.99999993464992500000 
Mrm2,0.600957896,0.48116791947498200000 ,0.99999993464992500000 
Cldn2,0.886889627,0.48119816562345400000 ,0.99999993464992500000 
Srgap3,0.586402879,0.48139172042830700000 ,0.99999993464992500000 
Pln,0.868840149,0.48143593536419700000 ,0.99999993464992500000 
BC064078,0.586901804,0.48160771717739700000 ,0.99999993464992500000 
Mtmr10,-0.585164432,0.48174439899803800000 ,0.99999993464992500000 
9230110C19Rik,0.600944093,0.48197475056040300000 ,0.99999993464992500000 
Syp,0.689622585,0.48208469625265300000 ,0.99999993464992500000 
Nup88,-0.585325122,0.48270132753326000000 ,0.99999993464992500000 
Wnt10b,-0.84761497,0.48299985810840100000 ,0.99999993464992500000 
Lrrc4,1.006390554,0.48309443048185700000 ,0.99999993464992500000 
Pik3ip1,0.60865613,0.48337178251599000000 ,0.99999993464992500000 
Cnot8,0.58672423,0.48376012579308900000 ,0.99999993464992500000 
Nol10,0.585759955,0.48397322560383100000 ,0.99999993464992500000 
Gpatch4,0.587774078,0.48414035776069000000 ,0.99999993464992500000 
Fam172a,0.5856504,0.48423308689660200000 ,0.99999993464992500000 
Adcy4,-0.706158762,0.48425570184712400000 ,0.99999993464992500000 
5031434O11Rik,0.682810718,0.48444292853841400000 ,0.99999993464992500000 
Spata2l,-0.599818815,0.48529191718311900000 ,0.99999993464992500000 
Ggh,0.587953745,0.48536222800460500000 ,0.99999993464992500000 
Ubr4,0.583487776,0.48568486772485000000 ,0.99999993464992500000 
1700088E04Rik,0.62275745,0.48591481690412300000 ,0.99999993464992500000 
Ilf3,0.583561457,0.48593410950909300000 ,0.99999993464992500000 
Gm10033,-0.595910848,0.48601853433731100000 ,0.99999993464992500000 
Adra1d,0.886889627,0.48615087061346700000 ,0.99999993464992500000 
Fam229b,0.994536471,0.48615116333103000000 ,0.99999993464992500000 
Zdhhc2,-0.61513723,0.48628076773900400000 ,0.99999993464992500000 
Cstf3,0.585250556,0.48636123987326600000 ,0.99999993464992500000 
Thap2,-0.588630729,0.48650022461678400000 ,0.99999993464992500000 
Lipm,0.589381186,0.48676970638860900000 ,0.99999993464992500000 
Pold1,-0.58689684,0.48681302634999200000 ,0.99999993464992500000 
Rnf26,-0.586402778,0.48682429029889300000 ,0.99999993464992500000 
Pigk,-0.58423752,0.48717512766071000000 ,0.99999993464992500000 
Pqbp1,0.584523605,0.48744320863035900000 ,0.99999993464992500000 
Zfp780b,-0.590158547,0.48751413785533600000 ,0.99999993464992500000 
Exoc3l2,-0.803987334,0.48753049746392800000 ,0.99999993464992500000 
Zan,0.832918299,0.48800547577931700000 ,0.99999993464992500000 
Ppp2r2a,0.582830958,0.48817816951257900000 ,0.99999993464992500000 
Rab3il1,0.627143192,0.48830084381363300000 ,0.99999993464992500000 
Gm5637,-0.582811447,0.48875178659279300000 ,0.99999993464992500000 
Naa30,0.582998443,0.48921711486009500000 ,0.99999993464992500000 
Hgf,-0.835251595,0.48944478988903100000 ,0.99999993464992500000 
Myo1a,-0.702608134,0.48970293239917700000 ,0.99999993464992500000 
Zfp458,-0.591627906,0.49060507700520900000 ,0.99999993464992500000 
Slc5a9,0.590366154,0.49072021633535100000 ,0.99999993464992500000 
Gm6334,0.673274451,0.49087266898281000000 ,0.99999993464992500000 
Gm12359,-0.613550872,0.49092601775744500000 ,0.99999993464992500000 
Usp11,0.609894533,0.49095715280849700000 ,0.99999993464992500000 
Serpine2,0.598246513,0.49103321927030700000 ,0.99999993464992500000 
Tsen15,-0.5901688,0.49110479465136400000 ,0.99999993464992500000 
Zfp771,0.585282793,0.49110892247490300000 ,0.99999993464992500000 
Mrps25,-0.583589093,0.49129398803402500000 ,0.99999993464992500000 
Gm13215,0.618473311,0.49143146782791700000 ,0.99999993464992500000 
Has2,-0.747517629,0.49143700594906400000 ,0.99999993464992500000 
H2-Eb1,-0.597880437,0.49152124100923300000 ,0.99999993464992500000 
AW554918,0.584557706,0.49153359815783700000 ,0.99999993464992500000 
Gm16796,0.608242441,0.49178912514190800000 ,0.99999993464992500000 
D630041G03Rik,-0.687082906,0.49182907361540200000 ,0.99999993464992500000 
Pex2,-0.582817977,0.49190930696608100000 ,0.99999993464992500000 
Rtl8c,-0.658135706,0.49195213600074800000 ,0.99999993464992500000 
Dpy19l4,-0.582797827,0.49205249072006700000 ,0.99999993464992500000 
Itgb2,-0.775702811,0.49220573386700700000 ,0.99999993464992500000 
Ccdc40,-0.751788387,0.49244413727505700000 ,0.99999993464992500000 
Pfkfb4,-0.602274314,0.49246175032655600000 ,0.99999993464992500000 
BC106179,0.602398737,0.49252448585429000000 ,0.99999993464992500000 
Senp3,0.58178637,0.49259298735574000000 ,0.99999993464992500000 
Clasp2,0.582252294,0.49259544916131700000 ,0.99999993464992500000 
P2rx7,0.58338124,0.49276212082278600000 ,0.99999993464992500000 
Col2a1,0.923287787,0.49294457637106100000 ,0.99999993464992500000 
Gm16089,-0.582646876,0.49337617170967600000 ,0.99999993464992500000 
Plcd4,-0.635255267,0.49338334175895000000 ,0.99999993464992500000 
Enox1,-0.657196331,0.49365039729640900000 ,0.99999993464992500000 
Acvr2b,-0.586334319,0.49368459719334900000 ,0.99999993464992500000 
Slc35d2,0.585165939,0.49368992565202100000 ,0.99999993464992500000 
Vps39,-0.582700451,0.49399166016341900000 ,0.99999993464992500000 
Selenon,0.581907334,0.49407366551965400000 ,0.99999993464992500000 
Hbb-b1,-0.996263035,0.49443400776238500000 ,0.99999993464992500000 
Ccdc28b,0.584040683,0.49463802446480700000 ,0.99999993464992500000 
Meaf6,0.583199903,0.49469291611643600000 ,0.99999993464992500000 
Mettl21a,-0.583674791,0.49515300559047700000 ,0.99999993464992500000 
Serpinb1a,-0.846706023,0.49529396635993200000 ,0.99999993464992500000 
Ctla2a,0.677437208,0.49532688907139800000 ,0.99999993464992500000 
Gm21559,-0.690347075,0.49540871936510500000 ,0.99999993464992500000 
F8,-0.623805742,0.49555566127212300000 ,0.99999993464992500000 
Lyar,-0.581589816,0.49595342321802400000 ,0.99999993464992500000 
Supt6,0.580897864,0.49638171957950600000 ,0.99999993464992500000 
Nhs,0.702657894,0.49639341816165900000 ,0.99999993464992500000 
Bambi-ps1,-0.685200779,0.49646485689542000000 ,0.99999993464992500000 
Smpd3,-0.640648556,0.49654652657262200000 ,0.99999993464992500000 
Trip11,-0.580781607,0.49665475151542500000 ,0.99999993464992500000 
Lrrk1,-0.58773456,0.49673451518407600000 ,0.99999993464992500000 
4921524J17Rik,-0.581280824,0.49684610589610200000 ,0.99999993464992500000 
Ccdc138,0.588503821,0.49712009130117600000 ,0.99999993464992500000 
Rps12-ps10,0.640923563,0.49716781290192500000 ,0.99999993464992500000 
Nsmce2,0.581048312,0.49721655934872300000 ,0.99999993464992500000 
Fbxl14,0.580866951,0.49734861022482700000 ,0.99999993464992500000 
Gm14403,0.627139106,0.49735676075376100000 ,0.99999993464992500000 
Matk,0.610884858,0.49740391271016100000 ,0.99999993464992500000 
Wdr81,-0.581058123,0.49754034714763700000 ,0.99999993464992500000 
Tmem200b,-0.608320353,0.49774034586405300000 ,0.99999993464992500000 
Wdr92,-0.580933395,0.49815660410553000000 ,0.99999993464992500000 
Rnf111,0.580389306,0.49848494793955700000 ,0.99999993464992500000 
Dclk3,0.850491467,0.49848732974796500000 ,0.99999993464992500000 
Minpp1,-0.58040867,0.49860300258293900000 ,0.99999993464992500000 
Zfp746,-0.580844557,0.49868277625503600000 ,0.99999993464992500000 
Stard3nl,0.580574059,0.49872760794906800000 ,0.99999993464992500000 
Tmem159,-0.590676981,0.49874409343059500000 ,0.99999993464992500000 
Zfp661,-0.580579152,0.49910919731374600000 ,0.99999993464992500000 
Rps13-ps4,0.581578395,0.49935213166427300000 ,0.99999993464992500000 
Man2b2,0.580784747,0.49962652536468600000 ,0.99999993464992500000 
Tmem62,-0.580153575,0.49970214298730100000 ,0.99999993464992500000 
Layn,0.721052682,0.49982344188264600000 ,0.99999993464992500000 
9130015A21Rik,0.886889627,0.49987040331519300000 ,0.99999993464992500000 
2410089E03Rik,0.580065779,0.49989565995411500000 ,0.99999993464992500000 
Sema4f,0.886889627,0.49996086138855300000 ,0.99999993464992500000 
Ccdc149,-0.579941432,0.50014235268014200000 ,0.99999993464992500000 
Rpl38,0.586263384,0.50051467754765300000 ,0.99999993464992500000 
Lrrc14,-0.579747887,0.50052508965809400000 ,0.99999993464992500000 
Tnk2,0.579828272,0.50058921870819900000 ,0.99999993464992500000 
Id3,0.581530214,0.50073168179384300000 ,0.99999993464992500000 
Tgm1,-0.579692754,0.50078091003186800000 ,0.99999993464992500000 
Zbtb45,-0.580768629,0.50105191802407500000 ,0.99999993464992500000 
Fgf9,-0.84761497,0.50109378392219500000 ,0.99999993464992500000 
Adcyap1r1,-0.84761497,0.50139686113262700000 ,0.99999993464992500000 
Fmnl2,0.579282024,0.50149282103862700000 ,0.99999993464992500000 
Sepsecs,-0.579210834,0.50178589895650300000 ,0.99999993464992500000 
Zc3h4,-0.579459125,0.50196709044627700000 ,0.99999993464992500000 
1700056E22Rik,0.625963737,0.50207409706934000000 ,0.99999993464992500000 
Lrriq1,-0.711562354,0.50222930547016900000 ,0.99999993464992500000 
Mthfs,0.57872105,0.50224747188625400000 ,0.99999993464992500000 
1810034E14Rik,0.644402572,0.50253164723503800000 ,0.99999993464992500000 
Apex2,0.578563893,0.50259183529349200000 ,0.99999993464992500000 
1810014B01Rik,0.664411015,0.50270027445145700000 ,0.99999993464992500000 
Pla2g4a,-0.578566605,0.50274828540211800000 ,0.99999993464992500000 
Trbc2,-1.074282892,0.50302843397397700000 ,0.99999993464992500000 
Gm12356,0.619750478,0.50305706066942500000 ,0.99999993464992500000 
Atp2a3,-0.597882468,0.50314647910065900000 ,0.99999993464992500000 
Dtl,-0.579317991,0.50318402119832600000 ,0.99999993464992500000 
Fiz1,0.578582968,0.50327496596685200000 ,0.99999993464992500000 
Pi16,-0.646805388,0.50331231011600500000 ,0.99999993464992500000 
Serpinb9,0.604404782,0.50334016633412100000 ,0.99999993464992500000 
Arhgef9,-0.617057724,0.50348344893188400000 ,0.99999993464992500000 
Khk,-0.579065396,0.50402472641082500000 ,0.99999993464992500000 
Golga3,-0.578818244,0.50421127943444000000 ,0.99999993464992500000 
Grk4,0.648937755,0.50452153380801200000 ,0.99999993464992500000 
Rgl2,0.578694116,0.50455481069266900000 ,0.99999993464992500000 
Prelid2,0.579943443,0.50457930681429100000 ,0.99999993464992500000 
Gm10687,-0.751788387,0.50518023931947100000 ,0.99999993464992500000 
4931429P17Rik,-0.696482583,0.50536593454870600000 ,0.99999993464992500000 
Ints1,-0.578118988,0.50536829746533300000 ,0.99999993464992500000 
Slc6a21,-0.781022139,0.50554046073201200000 ,0.99999993464992500000 
Sprr2a2,-0.696482583,0.50575871041378200000 ,0.99999993464992500000 
Gm4972,0.577326778,0.50578726886309300000 ,0.99999993464992500000 
Hcn4,0.878364231,0.50580120342971700000 ,0.99999993464992500000 
Mrpl12,-0.577926694,0.50602595680646800000 ,0.99999993464992500000 
Gm6929,0.576497534,0.50605548219663600000 ,0.99999993464992500000 
Dennd1c,0.576227296,0.50613164127562600000 ,0.99999993464992500000 
Samd8,0.577870787,0.50619212983041000000 ,0.99999993464992500000 
Cacna2d1,-0.604409073,0.50626656796769900000 ,0.99999993464992500000 
Gm11110,-0.688443691,0.50631624285197500000 ,0.99999993464992500000 
1700096K18Rik,-0.578247748,0.50656877946883600000 ,0.99999993464992500000 
Cklf,-0.575823873,0.50657444772147400000 ,0.99999993464992500000 
Zfp526,0.576578945,0.50660363867351700000 ,0.99999993464992500000 
Cyp20a1,-0.577678662,0.50701816519620200000 ,0.99999993464992500000 
Utrn,-0.57780427,0.50733856028539800000 ,0.99999993464992500000 
Gadd45b,-0.576749509,0.50761820712021800000 ,0.99999993464992500000 
Celsr1,-0.578248605,0.50780950032316800000 ,0.99999993464992500000 
Gm2085,-0.696482583,0.50789132604652300000 ,0.99999993464992500000 
Ovol1,0.576376996,0.50791466405324800000 ,0.99999993464992500000 
Ciao1,-0.577334996,0.50801631512927400000 ,0.99999993464992500000 
Spcs2,-0.577463474,0.50845133799764300000 ,0.99999993464992500000 
Muc16,-0.696482583,0.50887141239669300000 ,0.99999993464992500000 
Ftsj3,0.577222729,0.50887932197760400000 ,0.99999993464992500000 
Mkln1os,-0.662247481,0.50909316187061800000 ,0.99999993464992500000 
Wdr95,0.865554445,0.50914490895417900000 ,0.99999993464992500000 
Mgat2,-0.577105187,0.50955581365856900000 ,0.99999993464992500000 
Tmem114,-0.696482583,0.50963840461579300000 ,0.99999993464992500000 
Snx30,-0.574637275,0.50967008303979000000 ,0.99999993464992500000 
Dnajc24,-0.574109114,0.50977106675105400000 ,0.99999993464992500000 
Bmp2,0.584004695,0.50991684406805800000 ,0.99999993464992500000 
Pitpnm2,0.574975532,0.50995371065612800000 ,0.99999993464992500000 
Mrpl51,-0.5765888,0.50999153582463500000 ,0.99999993464992500000 
Kmt5b,0.577441479,0.51016076219605600000 ,0.99999993464992500000 
Kcnk3,-0.784143582,0.51041996356120900000 ,0.99999993464992500000 
Gk,-0.57689001,0.51075812191108000000 ,0.99999993464992500000 
Alkbh4,0.572525824,0.51099941613607200000 ,0.99999993464992500000 
Ccdc17,0.572309594,0.51106908689095200000 ,0.99999993464992500000 
Naxd,0.577273632,0.51107681035192100000 ,0.99999993464992500000 
Jakmip2,-0.696482583,0.51134115404980300000 ,0.99999993464992500000 
Cd3e,-0.573618119,0.51135228969790100000 ,0.99999993464992500000 
Rif1,-0.575577509,0.51139002113592900000 ,0.99999993464992500000 
Pcdhb5,0.576256317,0.51151460397306500000 ,0.99999993464992500000 
Fam69b,-0.638982105,0.51163922371097000000 ,0.99999993464992500000 
Uba52-ps,0.572047467,0.51174129274228300000 ,0.99999993464992500000 
2310014F06Rik,0.655448047,0.51183634910195400000 ,0.99999993464992500000 
Sprtn,0.575192585,0.51190862662938300000 ,0.99999993464992500000 
Fanca,-0.574764847,0.51220631093992300000 ,0.99999993464992500000 
Tfcp2,-0.57425916,0.51234436323779400000 ,0.99999993464992500000 
Emp3,-0.746762247,0.51255305680801700000 ,0.99999993464992500000 
Pfkl,-0.576040087,0.51258258524476900000 ,0.99999993464992500000 
9530077C05Rik,0.636967617,0.51262600588738100000 ,0.99999993464992500000 
Rapsn,0.733394828,0.51284205569945700000 ,0.99999993464992500000 
Chkb,0.695643222,0.51303656905052500000 ,0.99999993464992500000 
Klhdc1,-0.571824334,0.51310507560859000000 ,0.99999993464992500000 
Casz1,0.575585002,0.51312832246705500000 ,0.99999993464992500000 
Tas2r135,0.850491467,0.51334526361428800000 ,0.99999993464992500000 
A330048O09Rik,-0.696482583,0.51349444111878000000 ,0.99999993464992500000 
Trim34a,-0.570601361,0.51353223498685100000 ,0.99999993464992500000 
Gpr179,-0.776427405,0.51357011164058700000 ,0.99999993464992500000 
Thap3,0.573145301,0.51383532603231000000 ,0.99999993464992500000 
